Name;Nationality;Gender;Age;Passport ID;Entry Location;Date of entry
Alison Briggs;South Korea;Male;44;347874931;Vilar Formoso Border;24/02/2021
Sophi Beacroft;China;Female;78;486669996;Humberto Delgado Airport;19/04/2021
Auroora Shimwall;Philippines;Female;28;916368350;Joao Paulo II Airport;07/01/2021
Matthias Busk;China;Female;54;780802731;Joao Paulo II Airport;28/01/2021
Shermie Bache;China;Female;77;887584450;Vilar Formoso Border;11/05/2021
Colman Commucci;Russia;Male;23;135670509;Humberto Delgado Airport;27/04/2020
Sula Olenov;France;Female;44;251675197;Valenca Border;13/01/2021
Yancy Daymond;Portugal;Male;75;185995806;Braganca Airport;31/08/2020
Solomon Barnwill;Saint Vincent and the Grenadines;Female;76;929289827;Valenca Border;20/01/2020
Glynnis Josuweit;Philippines;Female;47;446836823;Vilar Formoso Border;26/03/2020
Rennie Giovannacci;Russia;Male;66;281388648;Beja Airport;22/09/2020
Felicity Holberry;Brazil;Female;53;993294859;Vilar Formoso Border;11/08/2020
Freddie O'Dunniom;Canada;Male;51;305920288;Valenca Border;16/07/2020
Silvano Scrinage;Greece;Male;66;839032954;Cristiano Ronaldo Airport;12/03/2020
Diannne Tremberth;China;Male;63;215167979;Valenca Border;11/02/2021
Jacquelyn Howford;Russia;Male;21;550887251;Cristiano Ronaldo Airport;02/03/2021
Dorita Truce;Russia;Male;21;562534809;Humberto Delgado Airport;02/02/2021
Crin Braunton;Indonesia;Male;73;767284025;Faro Airport;29/04/2021
Gabie Asbrey;Philippines;Male;52;829279568;Braganca Airport;10/10/2020
Dall Adriani;Indonesia;Male;63;751268727;Vilar Formoso Border;13/12/2020
Madel Prowse;China;Male;35;619134439;Vilar Formoso Border;11/03/2020
Calhoun Donoghue;Indonesia;Female;31;836760186;Sa Carneiro Airport;06/09/2020
Corina Jeanesson;Ethiopia;Male;84;819422572;Elvas Border;22/05/2020
Carmella Mergue;France;Male;69;734545093;Castro Marim Border;14/09/2020
Lay Dansey;China;Male;67;399998223;Elvas Border;22/11/2020
Verla Ivchenko;Poland;Male;60;724144352;Valenca Border;18/02/2021
Benjy Flowers;Mongolia;Female;71;769170997;Valenca Border;16/05/2021
Dasya Quin;Cambodia;Female;21;220111481;Humberto Delgado Airport;02/06/2020
Trever Moody;Argentina;Male;61;437323227;Vilar Formoso Border;06/08/2020
Moira Tebboth;Albania;Male;19;218311255;Sa Carneiro Airport;07/06/2020
Merlina Petford;Pakistan;Female;51;982042988;Humberto Delgado Airport;10/11/2020
Karine Ramsell;Macedonia;Male;51;773010976;Cristiano Ronaldo Airport;14/05/2020
Tiena Malpas;Portugal;Male;58;545026362;Beja Airport;16/05/2020
Carmelina Lunnon;Morocco;Female;79;619662456;Elvas Border;27/04/2020
Vance Bensley;China;Female;72;882740526;Castro Marim Border;03/02/2020
Yvonne Harriskine;Portugal;Male;55;810615003;Joao Paulo II Airport;04/10/2020
Ranice Ernke;United States;Male;21;622806001;Castro Marim Border;04/06/2020
Kaela Tumelty;China;Male;62;462579525;Beja Airport;10/05/2021
Hadley Frankis;Greece;Male;54;428783739;Elvas Border;07/01/2021
Charmine Burvill;China;Male;18;882707545;Humberto Delgado Airport;29/07/2020
Bibby Harbar;Argentina;Male;69;846893306;Sa Carneiro Airport;28/08/2020
Inna Colbourn;Russia;Male;45;984602257;Joao Paulo II Airport;02/06/2020
Sunny Weighell;China;Female;85;916735588;Elvas Border;07/04/2020
Kylie Stonnell;Russia;Male;63;196220876;Sa Carneiro Airport;28/05/2020
Heinrik Sallter;Canada;Male;30;338035762;Valenca Border;29/03/2020
Ariella Leaning;Morocco;Female;84;642393836;Valenca Border;07/07/2020
Nikoletta Zannelli;China;Male;60;836828518;Humberto Delgado Airport;04/07/2020
Trudie Corrin;Brazil;Female;24;274804710;Sa Carneiro Airport;28/10/2020
Rahal McGebenay;Albania;Female;85;283554015;Humberto Delgado Airport;30/11/2020
Jody Andrin;Afghanistan;Male;22;492719083;Elvas Border;15/03/2020
Constantia Groundwater;Finland;Female;20;385623517;Faro Airport;29/02/2020
Martainn Rollinshaw;Madagascar;Female;41;567633692;Faro Airport;09/09/2020
Hobie Sambiedge;Malawi;Male;37;906890876;Braganca Airport;10/12/2020
Melodie Dibble;China;Female;84;902523405;Faro Airport;20/03/2021
Cosme Manilo;France;Male;41;779631260;Humberto Delgado Airport;29/04/2021
Verna Paolone;Vietnam;Female;38;431662993;Braganca Airport;07/01/2021
Dana Rolley;Indonesia;Female;78;786191062;Cristiano Ronaldo Airport;05/01/2021
Patrice Muriel;France;Male;72;915206001;Elvas Border;22/03/2021
Sonny Lebrun;Albania;Female;26;909591402;Valenca Border;09/01/2021
Abbey Cavanagh;Brazil;Female;82;442153229;Castro Marim Border;19/03/2020
Myrtle Putton;Trinidad and Tobago;Male;48;943010033;Valenca Border;27/03/2021
Gianna Fauning;Indonesia;Male;85;407630406;Cristiano Ronaldo Airport;03/09/2020
Deana Ravelus;Indonesia;Female;34;528781260;Castro Marim Border;30/04/2020
Felipa Duns;Bulgaria;Male;56;154036707;Humberto Delgado Airport;04/04/2021
Jessa Petti;China;Male;21;941423023;Humberto Delgado Airport;04/05/2021
Barnebas O' Hanvey;China;Female;79;830598288;Braganca Airport;22/03/2021
Jerri Chatwin;Philippines;Female;58;598666255;Cristiano Ronaldo Airport;15/06/2020
Boycie Deason;Indonesia;Female;23;697249724;Sa Carneiro Airport;21/10/2020
Shoshana Schooling;United States;Male;43;566651638;Valenca Border;07/08/2020
Glory Usborn;Philippines;Female;62;711348372;Vilar Formoso Border;14/10/2020
Farris Asaaf;Indonesia;Female;31;830550716;Valenca Border;29/06/2020
Ed Thoumas;China;Female;58;153877474;Faro Airport;22/01/2020
Madelon Managh;Indonesia;Female;48;309682528;Cristiano Ronaldo Airport;24/07/2020
Archy Tidey;Portugal;Male;50;759906496;Braganca Airport;07/03/2021
Barbi Grzelczak;Philippines;Male;78;308382566;Beja Airport;28/12/2020
Alexia Broz;Palestinian Territory;Female;19;174179832;Sa Carneiro Airport;28/03/2020
Morganica Rosendall;Brazil;Male;45;615754501;Humberto Delgado Airport;20/01/2021
Goldina Guynemer;Finland;Female;69;982020356;Braganca Airport;14/05/2021
Shaughn MacMeeking;Philippines;Female;43;164685884;Castro Marim Border;29/05/2020
Opalina Maccree;Thailand;Female;52;480286869;Faro Airport;19/09/2020
Camey Chasles;France;Female;78;570404733;Sa Carneiro Airport;10/04/2020
Farrand Brayshay;China;Female;32;430335385;Sa Carneiro Airport;12/05/2020
Austine Woodruffe;Indonesia;Female;75;721304276;Sa Carneiro Airport;24/05/2020
Reba Schenfisch;Peru;Female;65;444971275;Vilar Formoso Border;04/05/2021
Valeria Attew;Portugal;Male;53;894433553;Braganca Airport;11/08/2020
Cart Croster;Portugal;Male;50;482394348;Beja Airport;30/09/2020
Niven Brislane;Thailand;Male;74;727153451;Elvas Border;25/03/2021
Alix MacBean;United States;Female;60;522722532;Joao Paulo II Airport;05/08/2020
Odille Colebrook;Philippines;Male;38;467439457;Cristiano Ronaldo Airport;04/11/2020
Quint Ollivier;Mexico;Male;74;147600123;Braganca Airport;18/08/2020
Curtis Rignoldes;China;Female;55;169555014;Joao Paulo II Airport;03/04/2021
Madelin Hulke;Indonesia;Female;27;908276534;Humberto Delgado Airport;20/09/2020
Aurelea Cleminshaw;Philippines;Female;40;271504533;Beja Airport;30/12/2020
Millicent Brum;Japan;Female;33;700091349;Cristiano Ronaldo Airport;13/09/2020
Deloria Mosdall;United States;Male;65;380166595;Joao Paulo II Airport;22/11/2020
Izaak Gidman;Morocco;Male;39;299457559;Sa Carneiro Airport;07/03/2021
Early Darragon;Indonesia;Female;19;350703776;Valenca Border;21/03/2020
Raphael Barehead;China;Male;64;443462846;Elvas Border;16/08/2020
Shirlee Senter;Vietnam;Female;50;594624474;Joao Paulo II Airport;07/11/2020
Emmi Windows;Hungary;Male;56;724127979;Valenca Border;04/04/2020
Ailee Snary;Brazil;Female;60;961793225;Valenca Border;23/08/2020
Dorry Warn;Germany;Male;45;728589546;Faro Airport;19/04/2020
Cordi Bremen;Poland;Female;55;941830796;Cristiano Ronaldo Airport;30/03/2021
Sarita Gozzard;Poland;Female;32;736353049;Valenca Border;07/11/2020
Anissa Grose;Latvia;Male;18;186146811;Faro Airport;18/02/2021
Marjory Tallboy;Russia;Female;83;374068701;Valenca Border;09/01/2020
Osborn Goodman;Sweden;Male;52;680050768;Vilar Formoso Border;03/07/2020
Cinderella Garron;Norway;Male;61;646411924;Joao Paulo II Airport;21/07/2020
Kiri Christopherson;Colombia;Male;74;623587193;Valenca Border;03/03/2020
Randene Davion;Panama;Male;47;457058988;Cristiano Ronaldo Airport;19/04/2021
Dorey Ridd;Indonesia;Male;55;447202596;Beja Airport;17/04/2020
Kennett Shillington;Indonesia;Female;59;680338486;Faro Airport;23/03/2021
Rona Mullett;Netherlands;Female;57;365941032;Castro Marim Border;10/09/2020
Halsey Mulvin;China;Female;22;706619997;Beja Airport;26/06/2020
Amabel Langforth;Colombia;Female;44;870424241;Valenca Border;05/03/2020
Eberhard Titmuss;Iran;Male;85;116253967;Braganca Airport;16/06/2020
Mendel Denis;Indonesia;Male;21;372712504;Braganca Airport;18/05/2021
Benson Brawley;Czech Republic;Female;48;975671738;Faro Airport;28/03/2020
Vonny Milverton;Comoros;Female;29;260619008;Sa Carneiro Airport;01/05/2021
Terry Zorn;Macedonia;Female;59;672433237;Valenca Border;30/04/2021
Fraser O'Day;Philippines;Female;72;711966857;Sa Carneiro Airport;20/01/2021
Grover Bunclark;Ireland;Female;76;308217152;Humberto Delgado Airport;03/03/2020
Rubia Bryer;Indonesia;Female;28;417102306;Joao Paulo II Airport;25/07/2020
Madlin Wolfinger;China;Male;51;122010491;Cristiano Ronaldo Airport;03/03/2020
Jayson Butterfield;China;Female;57;435038509;Humberto Delgado Airport;08/07/2020
Jimmie Nowak;Indonesia;Male;47;537093661;Castro Marim Border;05/03/2020
Camilla Dunk;Brazil;Female;34;874550286;Humberto Delgado Airport;28/04/2020
Diena Moffett;Bangladesh;Female;85;664325412;Faro Airport;13/03/2021
Rhiamon Wiggin;Thailand;Male;19;427516715;Vilar Formoso Border;27/01/2020
Aigneis MacAscaidh;Benin;Male;56;387868270;Sa Carneiro Airport;27/01/2021
Vivi Whiffin;Brazil;Male;61;154779364;Sa Carneiro Airport;11/12/2020
Faythe Costan;Indonesia;Male;44;566458545;Sa Carneiro Airport;28/06/2020
Leeann Dockray;Philippines;Female;64;787958730;Vilar Formoso Border;03/05/2020
Paulie Shervil;Indonesia;Male;76;844890401;Castro Marim Border;28/05/2020
Justina Biddlecombe;China;Male;53;538531457;Joao Paulo II Airport;09/04/2020
Lolly Wofenden;Egypt;Female;60;119042756;Castro Marim Border;05/03/2021
Travus Lanning;Sri Lanka;Male;82;491926191;Joao Paulo II Airport;24/03/2020
Josey Muzzini;China;Female;38;362680405;Faro Airport;24/04/2020
Sascha Pauleau;Indonesia;Male;61;103600368;Beja Airport;06/02/2021
Shena Kemmish;Russia;Male;49;867957832;Vilar Formoso Border;17/04/2021
Tamiko Oades;Indonesia;Female;51;281982693;Castro Marim Border;21/03/2021
Timmie Tombleson;France;Female;43;793212707;Braganca Airport;18/06/2020
Clywd Capponer;Italy;Male;54;695571032;Valenca Border;17/06/2020
Dennet Flintuff;Portugal;Male;46;520023431;Valenca Border;17/04/2020
Sutherlan Poulson;Indonesia;Female;28;161620908;Castro Marim Border;17/05/2020
Franchot Tabram;South Africa;Female;54;348176470;Castro Marim Border;19/08/2020
Eileen Gail;Argentina;Female;51;754544616;Valenca Border;25/03/2021
Jakob Bothams;Portugal;Female;82;830641338;Cristiano Ronaldo Airport;05/10/2020
Gaby Szwandt;Colombia;Female;54;388862836;Elvas Border;09/03/2020
Mora Dewen;Jordan;Female;18;613600301;Faro Airport;19/04/2021
Alicea Abbett;Ireland;Female;25;341227191;Joao Paulo II Airport;10/02/2021
Kerrill Rous;Brazil;Female;24;574561955;Faro Airport;13/07/2020
Dyane Biever;China;Male;28;725851721;Sa Carneiro Airport;17/02/2021
William Franzetti;Madagascar;Male;61;190752034;Vilar Formoso Border;17/10/2020
Marion Philipsen;Ukraine;Female;84;523353594;Elvas Border;12/03/2021
Brear Reinhard;Poland;Female;50;909539859;Valenca Border;10/05/2021
Marlie Thorius;Uzbekistan;Female;63;989246973;Humberto Delgado Airport;03/07/2020
Florie Storrs;China;Male;48;954944440;Valenca Border;25/05/2020
Brittaney Carlisle;Pakistan;Female;56;924729824;Faro Airport;08/12/2020
Towney Longland;Ethiopia;Female;38;700100939;Vilar Formoso Border;27/08/2020
Stillman Hathway;China;Female;38;930874768;Castro Marim Border;06/06/2020
Killian Grocott;Chad;Male;41;316562238;Humberto Delgado Airport;09/01/2021
Kristoffer Gibbetts;Armenia;Female;85;311399426;Braganca Airport;22/04/2020
Harris Kiernan;Portugal;Male;43;510667730;Elvas Border;28/07/2020
Hal Birkin;Tanzania;Male;82;531898511;Valenca Border;08/04/2021
Lemar Raitt;China;Male;37;506001305;Joao Paulo II Airport;23/01/2021
Rosanne Battill;United States;Female;61;717894364;Valenca Border;07/03/2020
Granthem Kort;Indonesia;Female;63;691369958;Vilar Formoso Border;06/04/2020
Derril Handrick;France;Male;39;318515947;Sa Carneiro Airport;20/08/2020
Jacquenetta Hartland;United States;Male;22;314346880;Faro Airport;16/04/2020
Latia Teresia;Brazil;Male;36;637830270;Beja Airport;12/09/2020
Brett Mourbey;Malaysia;Male;19;358116878;Cristiano Ronaldo Airport;07/07/2020
Lewie McReidy;Portugal;Male;20;297936324;Faro Airport;13/09/2020
Cally Allan;Brazil;Male;37;193036985;Cristiano Ronaldo Airport;31/03/2021
Carver Bullin;Ukraine;Male;84;230375195;Joao Paulo II Airport;26/04/2021
Ari Liverseege;Saudi Arabia;Female;41;426733029;Humberto Delgado Airport;06/09/2020
Jammal Hickenbottom;Sweden;Male;19;460264163;Valenca Border;17/09/2020
Goran Woodvine;Poland;Female;78;636661027;Valenca Border;29/04/2020
Malory Alesin;Philippines;Male;28;520364036;Braganca Airport;16/06/2020
Alvinia Georgel;Poland;Male;48;719443590;Beja Airport;28/01/2020
Evangelin Costello;Colombia;Male;50;826142190;Faro Airport;22/05/2021
Bonita Twizell;Oman;Female;59;203419118;Castro Marim Border;27/02/2021
Rickard Longo;Sweden;Male;38;327358607;Joao Paulo II Airport;26/10/2020
Paola Donizeau;China;Male;59;422929204;Elvas Border;05/12/2020
Noellyn Colaton;China;Female;19;874179580;Humberto Delgado Airport;20/09/2020
Roddie Attfield;Philippines;Male;36;455960969;Cristiano Ronaldo Airport;17/05/2020
Elise Exer;Ukraine;Male;47;209932765;Cristiano Ronaldo Airport;29/10/2020
Ryan Beresford;United States;Female;32;886525728;Elvas Border;19/01/2021
Sollie Swinden;Portugal;Female;33;461726645;Sa Carneiro Airport;08/06/2020
Lief Tavner;Sierra Leone;Female;79;725198273;Cristiano Ronaldo Airport;12/09/2020
Drusy Shelborne;Greece;Female;63;264150875;Joao Paulo II Airport;20/01/2021
Tammie Loudiane;China;Female;37;946069327;Sa Carneiro Airport;21/02/2021
Beth Maulkin;Ukraine;Female;20;369729783;Castro Marim Border;09/04/2021
Delano Lalor;Nigeria;Female;82;536300130;Beja Airport;26/01/2021
Desiri Twentyman;China;Female;21;935655639;Beja Airport;30/05/2020
Quillan Legon;Indonesia;Female;62;394298147;Braganca Airport;03/02/2020
Mathilde Sword;Finland;Female;31;144341334;Faro Airport;13/09/2020
Charlton Evenden;Russia;Male;52;916807308;Castro Marim Border;05/01/2021
Myra Loton;Slovenia;Female;43;220216660;Castro Marim Border;18/02/2021
Gray Reglar;China;Female;78;986248890;Beja Airport;13/09/2020
Liesa Lorenzo;France;Male;33;327243994;Valenca Border;03/04/2021
Ev Ivasyushkin;Russia;Male;47;282760093;Humberto Delgado Airport;20/01/2020
Glennis Blais;Philippines;Male;26;797060383;Faro Airport;11/02/2021
Letizia Minchenton;Guatemala;Male;54;438379028;Humberto Delgado Airport;15/03/2020
Alli Gajownik;Russia;Female;22;635200124;Sa Carneiro Airport;30/07/2020
Sharlene De Marchi;United States;Male;23;499667230;Humberto Delgado Airport;27/08/2020
Deb Williamson;Indonesia;Male;46;198918408;Joao Paulo II Airport;13/10/2020
Felipa Earley;Peru;Male;58;610697823;Beja Airport;28/08/2020
Sisely Weben;Ukraine;Female;60;177138075;Vilar Formoso Border;29/11/2020
Marshall Pinnere;Poland;Female;84;531832663;Valenca Border;09/04/2020
Gerald Bispo;Cameroon;Female;25;352521636;Braganca Airport;20/04/2021
Solomon Tyzack;China;Male;78;918755523;Cristiano Ronaldo Airport;12/03/2021
Griffy Marmyon;Cambodia;Male;49;917420052;Valenca Border;10/02/2021
Lizbeth Spurdle;Burundi;Female;71;273244146;Vilar Formoso Border;29/05/2020
Mathe Riddoch;France;Male;76;293694948;Vilar Formoso Border;01/03/2020
Gerhardine Guise;China;Female;61;953487920;Cristiano Ronaldo Airport;21/01/2021
Anson Waltering;Russia;Female;75;649413638;Valenca Border;01/06/2020
Krista Keble;China;Female;35;676571848;Braganca Airport;26/04/2021
Lishe Zmitrovich;China;Female;48;935195186;Humberto Delgado Airport;10/12/2020
Errick Tabor;Portugal;Female;61;148184268;Joao Paulo II Airport;24/08/2020
Delcine Volk;Colombia;Female;76;967753682;Braganca Airport;08/06/2020
Marilyn Bartholin;China;Female;75;875081975;Cristiano Ronaldo Airport;06/03/2020
Blair Brunke;Japan;Male;80;815017538;Valenca Border;03/03/2020
Howey Leabeater;Czech Republic;Male;28;979445551;Valenca Border;15/10/2020
Horst Sandry;China;Female;20;609401340;Sa Carneiro Airport;07/06/2020
Reggi Riseam;Dominican Republic;Female;74;357378378;Humberto Delgado Airport;01/05/2021
Aleece Swyer-Sexey;Sweden;Female;77;217532814;Faro Airport;29/12/2020
Nicolina Giacobbo;China;Male;70;959416709;Vilar Formoso Border;15/07/2020
Jeanelle Edmons;Indonesia;Female;64;664215255;Humberto Delgado Airport;30/03/2020
Priscilla Falconer-Taylor;Chile;Male;35;180826461;Humberto Delgado Airport;21/12/2020
Sonnie Bengefield;Philippines;Male;21;247974762;Cristiano Ronaldo Airport;03/08/2020
Nedda Hing;Sweden;Male;52;387185474;Castro Marim Border;28/06/2020
Ogdan Mattersley;Russia;Male;56;675924845;Sa Carneiro Airport;15/10/2020
Sherye Huard;Sweden;Male;85;363843383;Faro Airport;21/09/2020
Adair Helsdon;Indonesia;Male;57;112145581;Cristiano Ronaldo Airport;16/05/2021
Darline Fairebrother;China;Male;62;218526309;Elvas Border;27/01/2020
Krissie Prescott;United Kingdom;Male;52;437822594;Joao Paulo II Airport;10/01/2021
Tim Petkov;Indonesia;Male;42;567894484;Castro Marim Border;04/04/2021
Melodee Houselee;China;Male;63;394437029;Beja Airport;22/02/2021
Merla Manford;Portugal;Female;59;365353143;Castro Marim Border;12/06/2020
Dodi Chadd;Portugal;Male;35;761837530;Elvas Border;29/04/2020
Angel Hassall;Thailand;Female;67;390311200;Beja Airport;22/12/2020
Joaquin Dennerley;China;Male;20;875115856;Beja Airport;16/01/2020
Waylon Huckett;Syria;Female;80;968314840;Valenca Border;09/03/2020
Giacomo Grayne;China;Female;61;864178673;Beja Airport;16/08/2020
Gloriana MacComiskey;Indonesia;Male;73;923401205;Humberto Delgado Airport;06/04/2020
Osgood Graveney;Indonesia;Female;55;620663658;Cristiano Ronaldo Airport;05/08/2020
Alys Tapper;Indonesia;Female;60;635122052;Valenca Border;18/08/2020
Ferdinand Bandt;Italy;Female;85;535946272;Sa Carneiro Airport;02/03/2021
Hebert Wickey;Brazil;Male;48;964778753;Humberto Delgado Airport;28/05/2020
Rockey Mustoo;China;Male;34;341515569;Cristiano Ronaldo Airport;09/03/2021
Pietro Pellant;Indonesia;Male;53;114244375;Vilar Formoso Border;09/03/2020
Afton Penson;China;Female;45;927269946;Beja Airport;11/03/2021
Sumner Cowthart;United States;Female;25;677190652;Valenca Border;04/05/2020
Faustine Gatchell;Canada;Male;18;743966683;Sa Carneiro Airport;23/09/2020
Ethe Jackman;Portugal;Male;70;424021251;Vilar Formoso Border;09/02/2020
Natividad Donoher;Palestinian Territory;Female;66;800966418;Braganca Airport;30/04/2020
Cherice Arni;Poland;Female;31;723015074;Sa Carneiro Airport;10/04/2020
Celestyn Derill;Brazil;Male;25;474943178;Cristiano Ronaldo Airport;23/01/2020
Benjy Chrstine;Russia;Female;52;842959287;Humberto Delgado Airport;02/10/2020
Pedro Paal;Philippines;Male;41;940767567;Faro Airport;01/02/2021
